   5.1970  2.57025E-13  3.54023E-13
   5.2504 -1.39204E-12  3.22039E-13
   5.2973 -1.11053E-12  2.67531E-13
   5.3493 -4.88894E-13  3.28308E-13
   5.3975 -7.25128E-13  2.77165E-13
   5.4493 -5.43644E-13  3.52353E-13
   5.4982 -1.02158E-12  3.38923E-13
   5.5499 -5.95669E-13  2.94613E-13
   5.5996 -2.87410E-14  2.78605E-13
   5.6492 -2.88532E-13  2.78118E-13
   5.6908 -3.55529E-13  3.23758E-13
   5.7507  1.84099E-13  3.98350E-13
   5.7988  8.72727E-13  5.12194E-13
   5.8514  5.77892E-13  4.43369E-13
   5.9012  5.71878E-13  3.60573E-13
   5.9522  5.73188E-13  3.87522E-13
   6.0051  2.87347E-13  3.85068E-13
   6.0542  2.53213E-13  4.36444E-13
   6.1061  4.65398E-13  3.92779E-13
   6.1553  1.65657E-12  3.95821E-13
   6.2060  9.72958E-13  4.83779E-13
   6.2577  9.08025E-13  3.25791E-13
   6.3080  3.96020E-13  4.01366E-13
   6.3598  1.06092E-12  4.92995E-13
   6.4089  9.30807E-13  3.63510E-13
   6.4600  1.55285E-12  3.87046E-13
   6.5111  8.48260E-13  3.00484E-13
   6.5617  5.57492E-13  2.73557E-13
   6.6113  1.24742E-12  3.72793E-13
   6.6624 -6.04260E-14  2.79106E-13
   6.7118  6.36805E-13  3.20831E-13
   6.7635  7.82253E-13  3.33654E-13
   6.8140  1.30255E-12  2.27902E-13
   6.8641  1.30348E-12  1.83625E-13
   6.9161  1.86036E-12  2.19639E-13
   6.9679  1.74873E-12  2.59943E-13
   7.0166  2.09118E-12  2.04917E-13
   7.0611  1.79869E-12  2.07350E-13
   7.1177  1.36002E-12  1.78480E-13
   7.1655  1.82399E-12  1.81260E-13
   7.2179  1.93850E-12  1.43913E-13
   7.2684  1.76764E-12  1.75552E-13
   7.3188  2.02249E-12  1.47625E-13
   7.3712  1.91189E-12  1.93952E-13
   7.4201  2.62625E-12  1.66008E-13
   7.4705  2.76116E-12  1.25391E-13
   7.5194  3.01569E-12  1.58945E-13
   7.5723  2.98782E-12  1.49327E-13
   7.6226  2.80816E-12  1.64337E-13
   7.6727  2.76612E-12  1.55595E-13
   7.7254  2.53332E-12  1.20459E-13
   7.7720  2.77160E-12  1.28642E-13
   7.8247  2.65014E-12  1.29720E-13
   7.8737  2.68639E-12  1.82470E-13
   7.9252  2.86516E-12  1.28260E-13
   7.9756  2.58779E-12  1.25358E-13
   8.0252  2.87120E-12  1.28652E-13
   8.0762  2.70491E-12  1.44248E-13
   8.1250  3.31449E-12  1.87763E-13
   8.1777  2.44103E-12  1.33092E-13
   8.2256  2.83631E-12  2.03103E-13
   8.2763  2.56743E-12  1.33944E-13
   8.3269  2.53038E-12  1.39223E-13
   8.3773  2.44534E-12  1.32314E-13
   8.4286  2.58670E-12  1.42965E-13
   8.4785  2.97226E-12  2.36357E-13
   8.5298  2.68526E-12  1.43520E-13
   8.5806  2.03916E-12  1.36252E-13
   8.6304  2.25420E-12  1.64719E-13
   8.6821  2.55742E-12  1.94740E-13
   8.7299  2.70980E-12  1.88854E-13
   8.7818  2.25270E-12  1.69224E-13
   8.8342  1.85566E-12  1.42941E-13
   8.8837  2.11078E-12  1.59725E-13
   8.9354  2.27719E-12  2.29288E-13
   8.9854  2.05896E-12  1.39862E-13
   9.0351  1.98448E-12  2.15233E-13
   9.0872  1.96854E-12  1.83979E-13
   9.1372  2.33104E-12  2.40288E-13
   9.1886  2.47082E-12  2.57640E-13
   9.2405  1.74354E-12  1.60929E-13
   9.2876  2.54279E-12  2.17056E-13
   9.3389  1.91166E-12  1.83078E-13
   9.3918  2.24180E-12  1.93094E-13
   9.4407  2.31360E-12  2.30043E-13
   9.4919  1.69471E-12  2.04358E-13
   9.5407  1.42799E-12  1.87786E-13
   9.5915  2.46207E-12  2.69300E-13
   9.6422  2.09300E-12  2.58450E-13
   9.6908  1.97740E-12  2.51080E-13
   9.7416  2.32422E-12  2.42645E-13
   9.7940  1.87693E-12  2.21766E-13
   9.8452  2.15801E-12  1.99983E-13
   9.8941  2.26163E-12  2.27241E-13
   9.9457  2.07539E-12  2.11506E-13
   9.9986  1.81712E-12  2.04858E-13
  10.0467  2.27224E-12  2.95429E-13
  10.0980  1.96044E-12  2.65465E-13
  10.1500  2.14693E-12  2.62375E-13
  10.2007  2.45314E-12  2.72592E-13
  10.2483  2.54658E-12  2.22850E-13
  10.3001  3.09418E-12  2.28551E-13
  10.3523  2.70879E-12  2.23871E-13
  10.4006  3.12054E-12  2.15371E-13
  10.4506  3.16663E-12  2.86373E-13
  10.5026  2.95448E-12  2.75552E-13
  10.5532  3.23263E-12  2.01280E-13
  10.6031  3.15250E-12  2.26875E-13
  10.6528  3.70922E-12  2.87810E-13
  10.7043  3.86333E-12  2.77515E-13
  10.7570  2.90161E-12  3.32971E-13
  10.8065  3.35840E-12  3.22147E-13
  10.8559  3.46131E-12  3.13691E-13
  10.9065  3.10246E-12  2.63388E-13
  10.9583  3.53383E-12  2.72950E-13
  11.0098  4.62334E-12  2.95343E-13
  11.0587  4.39811E-12  2.48095E-13
  11.1077  4.69128E-12  3.50994E-13
  11.1583  5.55993E-12  2.78919E-13
  11.2114  7.07909E-12  4.18472E-13
  11.2613  6.95039E-12  3.43108E-13
  11.3110  6.89456E-12  4.19945E-13
  11.3632  6.82398E-12  3.43854E-13
  11.4116  7.04915E-12  4.25464E-13
  11.4623  7.08668E-12  2.85692E-13
  11.5141  6.58335E-12  2.77148E-13
  11.5659  5.94059E-12  3.34580E-13
  11.6168  5.94602E-12  3.32154E-13
  11.6666  5.91837E-12  3.77556E-13
  11.7167  6.06491E-12  3.30988E-13
  11.7649  6.31124E-12  3.65798E-13
  11.8144  5.98649E-12  3.71224E-13
  11.8654  6.03969E-12  4.49818E-13
  11.9201  6.84115E-12  4.55912E-13
  11.9692  7.02573E-12  3.21989E-13
  12.0207  7.19602E-12  2.20994E-13
  12.0714  7.41584E-12  5.10783E-13
  12.1219  8.64128E-12  3.45313E-13
  12.1711  7.93208E-12  3.11106E-13
  12.2205  7.74576E-12  3.42770E-13
  12.2693  7.30719E-12  3.21786E-13
  12.3207  7.59605E-12  3.45613E-13
  12.3715  7.27937E-12  3.83225E-13
  12.4214  8.73113E-12  4.54192E-13
  12.4725  8.20130E-12  3.76692E-13
  12.5216  7.18960E-12  3.18872E-13
  12.5701  6.53891E-12  3.32574E-13
  12.6231  7.89488E-12  2.08847E-13
  12.6740  7.56045E-12  3.31598E-13
  12.7235  7.69225E-12  1.70391E-13
  12.7739  7.60492E-12  2.05937E-13
  12.8247  7.56303E-12  2.00385E-13
  12.8774  7.24483E-12  1.84832E-13
  12.9258  7.21452E-12  1.83525E-13
  12.9764  7.35633E-12  1.47543E-13
  13.0268  8.31810E-12  1.34273E-13
  13.0782  8.55246E-12  1.37510E-13
  13.1299  8.60372E-12  1.22077E-13
  13.1792  8.60379E-12  1.56816E-13
  13.2296  8.26890E-12  1.49976E-13
  13.2784  8.86357E-12  1.30922E-13
  13.3305  9.75645E-12  2.21694E-13
  13.3822  9.21981E-12  1.96175E-13
  13.4303  8.95350E-12  1.58205E-13
  13.4808  8.73879E-12  1.50964E-13
  13.5314  8.15681E-12  1.35287E-13
  13.5824  8.28740E-12  1.12801E-13
  13.6340  8.63642E-12  1.96471E-13
  13.6859  8.17047E-12  1.50124E-13
  13.7354  8.14096E-12  1.18444E-13
  13.7846  8.09187E-12  1.01082E-13
  13.8362  8.06657E-12  8.42594E-14
  13.8853  7.85182E-12  1.23072E-13
  13.9406  8.44703E-12  1.40395E-13
  13.9939  8.32972E-12  1.67108E-13
  14.0440  8.89628E-12  1.25031E-13
  14.0921  8.43649E-12  1.50031E-13
  14.1444  8.17687E-12  8.89793E-14
  14.1924  7.93505E-12  8.71587E-14
  14.2448  7.77802E-12  9.66764E-14
  14.2949  7.74286E-12  9.96079E-14
  14.3460  7.91196E-12  1.60623E-13
  14.3987  7.82471E-12  1.07162E-13
  14.4501  7.76152E-12  1.60248E-13
  14.5015  6.91182E-12  1.60238E-13
  14.5501  7.30440E-12  1.33341E-13
  14.5991  7.79024E-12  1.36222E-13
  14.6511  7.68000E-12  1.20408E-13
  14.7026  7.50539E-12  1.19828E-13
  14.7520  7.80357E-12  1.08472E-13
  14.8046  7.83349E-12  1.65320E-13
  14.8576  7.65793E-12  1.06413E-13
  14.9079  7.48953E-12  1.38519E-13
  14.9603  7.25471E-12  1.31925E-13
  15.0116  7.08126E-12  1.06797E-13
  15.0635  7.35591E-12  8.32899E-14
  15.1155  7.76823E-12  1.44781E-13
  15.1680  8.25398E-12  1.91228E-13
  15.2188  8.21037E-12  1.90126E-13
  15.2712  8.07360E-12  1.67916E-13
  15.3222  7.92397E-12  1.51593E-13
  15.3739  7.88648E-12  2.08216E-13
  15.4262  7.83345E-12  1.71715E-13
  15.4762  7.86203E-12  1.68260E-13
  15.5288  9.19471E-12  2.39011E-13
  15.5813  8.79944E-12  2.13691E-13
  15.6333  8.56092E-12  2.17433E-13
  15.6834  8.58824E-12  2.33531E-13
  15.7353  8.29347E-12  1.57063E-13
  15.7873  8.72473E-12  1.73709E-13
  15.8377  8.76380E-12  2.11080E-13
  15.8897  8.67971E-12  1.85564E-13
  15.9415  8.50524E-12  1.95552E-13
  15.9936  8.75990E-12  1.72251E-13
  16.0436  8.99998E-12  1.61375E-13
  16.0954  8.89087E-12  1.87044E-13
  16.1464  8.11579E-12  1.56082E-13
  16.1967  8.54270E-12  1.34658E-13
  16.2469  8.83617E-12  1.48817E-13
  16.2976  8.72856E-12  1.44792E-13
  16.3503  8.74065E-12  1.68059E-13
  16.4023  8.63755E-12  1.80917E-13
  16.4541  7.95695E-12  1.87915E-13
  16.5037  7.61046E-12  1.70340E-13
  16.5507  7.71662E-12  2.26306E-13
  16.6021  8.29917E-12  1.83448E-13
  16.6584  8.47738E-12  1.80697E-13
  16.7078  8.82249E-12  2.51012E-13
  16.7613  8.22725E-12  1.85782E-13
  16.8097  8.20324E-12  1.33171E-13
  16.8600  8.70248E-12  1.42221E-13
  16.9115  8.42370E-12  1.53988E-13
  16.9608  8.19029E-12  1.52961E-13
  17.0118  8.22837E-12  1.63802E-13
  17.0619  7.90958E-12  1.45952E-13
  17.1133  8.27089E-12  1.86550E-13
  17.1642  8.36445E-12  2.57895E-13
  17.2154  8.07721E-12  1.57203E-13
  17.2657  7.64083E-12  1.36474E-13
  17.3139  7.97490E-12  1.78798E-13
  17.3672  8.48499E-12  2.92073E-13
  17.4163  8.11755E-12  1.95617E-13
  17.4658  8.15582E-12  2.19785E-13
  17.5191  7.32519E-12  1.69136E-13
  17.5668  7.47447E-12  1.46975E-13
  17.6179  7.71632E-12  1.83256E-13
  17.6680  8.48782E-12  2.42629E-13
  17.7167  9.12082E-12  2.41620E-13
  17.7712  9.27602E-12  2.82695E-13
  17.8218  8.58154E-12  2.47396E-13
  17.8702  9.37422E-12  2.55742E-13
  17.9219  8.83059E-12  2.42078E-13
  17.9719  8.86913E-12  2.70994E-13
  18.0241  8.46904E-12  2.67649E-13
  18.0735  8.07213E-12  2.50209E-13
  18.1234  8.05601E-12  2.38823E-13
  18.1748  8.55834E-12  3.03035E-13
  18.2248  8.45024E-12  2.94930E-13
  18.2752  8.22038E-12  2.53344E-13
  18.3261  8.78281E-12  2.87818E-13
  18.3752  9.00103E-12  2.73768E-13
  18.4270  8.61133E-12  1.44089E-13
  18.4769  8.97456E-12  2.19567E-13
  18.5296  8.78244E-12  3.77666E-13
  18.5789  9.06230E-12  2.29519E-13
  18.6320  9.52253E-12  2.34827E-13
  18.6808  1.03737E-11  3.32818E-13
  18.7284  9.97016E-12  2.97234E-13
  18.7822  1.08841E-11  5.82514E-13
  18.8341  1.23013E-11  4.51404E-13
  18.8867  1.26698E-11  4.56939E-13
  18.9390  1.27107E-11  2.37667E-13
  18.9884  1.24115E-11  3.41633E-13
  19.0399  1.25556E-11  3.65072E-13
  19.0914  1.24482E-11  5.04673E-13
  19.1407  1.25324E-11  3.22942E-13
  19.1917  1.26604E-11  3.58177E-13
  19.2426  1.37981E-11  4.32704E-13
  19.2941  1.38692E-11  3.01351E-13
  19.3492  1.47883E-11  3.17943E-13
  19.3966  1.46695E-11  1.99531E-13
  19.4471  1.51758E-11  2.45663E-13
  19.4989  1.65953E-11  2.67696E-13
  19.5465  1.62721E-11  2.26228E-13
  19.5939  1.76535E-11  2.16632E-13
  19.6462  1.76031E-11  2.39954E-13
  19.7053  1.82985E-11  2.65674E-13
  19.7585  1.88588E-11  2.32645E-13
  19.8123  1.93136E-11  2.82881E-13
  19.8676  1.99990E-11  3.30714E-13
  19.9173  1.99344E-11  2.56499E-13
  19.9678  2.08669E-11  1.89232E-13
  20.0214  2.04105E-11  2.74784E-13
  20.0784  2.06831E-11  2.78874E-13
  20.1292  2.07826E-11  2.37058E-13
  20.1772  2.15928E-11  2.84140E-13
  20.2271  2.15520E-11  2.04494E-13
  20.2864  2.14240E-11  1.99206E-13
  20.3385  2.12083E-11  2.96771E-13
  20.3901  2.13178E-11  3.04522E-13
  20.4365  2.11497E-11  2.70558E-13
  20.4870  2.12433E-11  2.06846E-13
  20.5458  2.06159E-11  2.69485E-13
  20.5986  2.06848E-11  2.26554E-13
  20.6521  2.03719E-11  2.13901E-13
  20.7072  2.01968E-11  1.76367E-13
  20.7567  2.02856E-11  1.61411E-13
  20.8071  1.99226E-11  1.93479E-13
  20.8600  1.96472E-11  2.44613E-13
  20.9168  1.92378E-11  2.46679E-13
  20.9673  1.84922E-11  1.99450E-13
  21.0150  1.90960E-11  1.91348E-13
  21.0664  1.81447E-11  1.62469E-13
  21.1226  1.82720E-11  2.21173E-13
  21.1755  1.79723E-11  2.06923E-13
  21.2269  1.76854E-11  2.82465E-13
  21.2731  1.80148E-11  1.90843E-13
  21.3249  1.76012E-11  1.76696E-13
  21.3818  1.70271E-11  1.88234E-13
  21.4344  1.77111E-11  2.74822E-13
  21.4900  1.68159E-11  2.13925E-13
  21.5438  1.67513E-11  1.85475E-13
  21.5918  1.69614E-11  1.61345E-13
  21.6420  1.60389E-11  1.99747E-13
  21.6946  1.64074E-11  2.62825E-13
  21.7500  1.55971E-11  2.37212E-13
  21.8015  1.52867E-11  2.53801E-13
  21.8495  1.58522E-11  2.32971E-13
  21.8981  1.53514E-11  1.75047E-13
  21.9560  1.51211E-11  2.10756E-13
  22.0088  1.55188E-11  2.18536E-13
  22.0600  1.47464E-11  2.11571E-13
  22.1060  1.46694E-11  1.86976E-13
  22.1576  1.50818E-11  1.55212E-13
  22.2143  1.45751E-11  2.22635E-13
  22.2667  1.47129E-11  1.74838E-13
  22.3221  1.49733E-11  1.40595E-13
  22.3763  1.43407E-11  2.05563E-13
  22.4234  1.45056E-11  2.40834E-13
  22.4731  1.48791E-11  1.88255E-13
  22.5260  1.41316E-11  2.10608E-13
  22.5838  1.43335E-11  2.80711E-13
  22.6350  1.42621E-11  1.82555E-13
  22.6808  1.38198E-11  1.88544E-13
  22.7324  1.38697E-11  2.08502E-13
  22.7888  1.40653E-11  1.46667E-13
  22.8412  1.35255E-11  1.51655E-13
  22.8964  1.37571E-11  1.66795E-13
  22.9499  1.38578E-11  1.49276E-13
  22.9974  1.33196E-11  1.29450E-13
  23.0472  1.32965E-11  1.26919E-13
  23.1024  1.36153E-11  1.12905E-13
  23.1578  1.29832E-11  1.16421E-13
  23.2087  1.30179E-11  1.76831E-13
  23.2558  1.33599E-11  1.13458E-13
  23.3129  1.30138E-11  1.10301E-13
  23.3635  1.28215E-11  1.21527E-13
  23.4146  1.31990E-11  1.29837E-13
  23.4695  1.30896E-11  1.26553E-13
  23.5235  1.29631E-11  8.64543E-14
  23.5702  1.31707E-11  1.27600E-13
  23.6203  1.33233E-11  1.08278E-13
  23.6751  1.28031E-11  1.13258E-13
  23.7300  1.29371E-11  1.15417E-13
  23.7812  1.33058E-11  1.32719E-13
  23.8282  1.29227E-11  1.63684E-13
  23.8839  1.29554E-11  1.53796E-13
  23.9356  1.32056E-11  1.95808E-13
  23.9867  1.28096E-11  1.20954E-13
  24.0449  1.25607E-11  1.55206E-13
  24.0959  1.29828E-11  1.43636E-13
  24.1426  1.30319E-11  1.02870E-13
  24.1923  1.29472E-11  1.20800E-13
  24.2518  1.28797E-11  1.74236E-13
  24.3041  1.29702E-11  1.44515E-13
  24.3623  1.27435E-11  1.29499E-13
  24.4132  1.27437E-11  1.28119E-13
  24.4607  1.30885E-11  1.32403E-13
  24.5113  1.30666E-11  1.16363E-13
  24.5689  1.27700E-11  1.26851E-13
  24.6212  1.30033E-11  1.83258E-13
  24.6793  1.31638E-11  1.22083E-13
  24.7301  1.29699E-11  1.36691E-13
  24.7777  1.31166E-11  2.04984E-13
  24.8282  1.31756E-11  1.51081E-13
  24.8863  1.31864E-11  8.64740E-14
  24.9381  1.31954E-11  9.74506E-14
  24.9960  1.34291E-11  1.49201E-13
  25.0468  1.38218E-11  9.59804E-14
  25.0944  1.38498E-11  1.37518E-13
  25.1449  1.39715E-11  1.70082E-13
  25.2023  1.36735E-11  2.14066E-13
  25.2547  1.40480E-11  1.86202E-13
  25.3110  1.37653E-11  2.07178E-13
  25.3632  1.39900E-11  3.08845E-13
  25.4108  1.42544E-11  2.21716E-13
  25.4632  1.41717E-11  1.90158E-13
  25.5186  1.40537E-11  1.33102E-13
  25.5710  1.37789E-11  1.48045E-13
  25.6286  1.39956E-11  1.49531E-13
  25.6793  1.40971E-11  1.36545E-13
  25.7270  1.40925E-11  1.53531E-13
  25.7773  1.39375E-11  1.19468E-13
  25.8346  1.39310E-11  1.41563E-13
  25.8871  1.39099E-11  1.33734E-13
  25.9445  1.35457E-11  1.14130E-13
  25.9951  1.38824E-11  1.43680E-13
  26.0429  1.41529E-11  1.20196E-13
  26.0932  1.43252E-11  1.11987E-13
  26.1504  1.40507E-11  1.53528E-13
  26.2028  1.42439E-11  1.40608E-13
  26.2602  1.47384E-11  1.91352E-13
  26.3107  1.49033E-11  1.85915E-13
  26.3585  1.48071E-11  1.39962E-13
  26.4088  1.51504E-11  2.07001E-13
  26.4658  1.49758E-11  2.28460E-13
  26.5183  1.48632E-11  2.00953E-13
  26.5755  1.45734E-11  1.83063E-13
  26.6257  1.43827E-11  4.64385E-13
  26.6738  1.45076E-11  2.26506E-13
  26.7221  1.43909E-11  1.14746E-13
  26.7810  1.39402E-11  1.82890E-13
  26.8355  1.37828E-11  1.94277E-13
  26.8905  1.41710E-11  2.14301E-13
  26.9409  1.44509E-11  1.98480E-13
  26.9888  1.40745E-11  2.34663E-13
  27.0391  1.37796E-11  2.34890E-13
  27.0959  1.34347E-11  1.93093E-13
  27.1485  1.39092E-11  1.94223E-13
  27.2053  1.38400E-11  2.05571E-13
  27.2574  1.37272E-11  1.85262E-13
  27.3056  1.37580E-11  2.42767E-13
  27.3538  1.39144E-11  1.94241E-13
  27.4077  1.42767E-11  1.55812E-13
  27.4579  1.37371E-11  1.66510E-13
  27.5118  1.37958E-11  2.58900E-13
  27.5602  1.40298E-11  2.20708E-13
  27.6089  1.41046E-11  1.80174E-13
  27.6521  1.44546E-11  3.31411E-13
  27.7128  1.39707E-11  2.97601E-13
  27.7674  1.40256E-11  3.61037E-13
  27.8193  1.42092E-11  2.56190E-13
  27.8676  1.43736E-11  2.21617E-13
  27.9207  1.42009E-11  3.46571E-13
  27.9723  1.39580E-11  4.15147E-13
  28.0282  1.39609E-11  3.43085E-13
  28.0814  1.40354E-11  3.08771E-13
  28.1339  1.39564E-11  1.32044E-13
  28.1796  1.33339E-11  2.48805E-13
  28.2346  1.34788E-11  2.91627E-13
  28.2880  1.38293E-11  3.13177E-13
  28.3419  1.45013E-11  3.05713E-13
  28.3969  1.41014E-11  2.29382E-13
  28.4431  1.38164E-11  3.76908E-13
  28.4952  1.49698E-11  4.71616E-13
  28.5434  1.51437E-11  3.80112E-13
  28.6018  1.54961E-11  3.57376E-13
  28.6553  1.50002E-11  3.74284E-13
  28.7102  1.43555E-11  3.59885E-13
  28.7564  1.42857E-11  3.98801E-13
  28.8046  1.45196E-11  3.55904E-13
  28.8545  1.23243E-11  5.36180E-13
  28.8611  1.55603E-11  3.65842E-13
  28.9106  1.52128E-11  4.91460E-13
  28.9771  1.47378E-11  1.14489E-12
  29.0251  1.53361E-11  6.73725E-13
  29.0472  1.24350E-11  5.56072E-13
  29.0760  1.52896E-11  5.31769E-13
  29.1155  1.52241E-11  6.85024E-13
  29.1740  1.49075E-11  8.77604E-13
  29.2313  1.47672E-11  5.90458E-13
  29.2701  1.20456E-11  5.75710E-13
  29.2882  1.44262E-11  5.84654E-13
  29.3482  1.38847E-11  4.41854E-13
  29.3870  1.44219E-11  4.74727E-13
  29.4441  1.40257E-11  7.02477E-13
  29.4712  1.33813E-11  4.03979E-13
  29.4883  1.41334E-11  1.02897E-12
  29.5507  1.42211E-11  9.84795E-13
  29.6131  1.54457E-11  5.45498E-13
  29.6593  1.22184E-11  3.27054E-13
  29.6628  1.42185E-11  1.07220E-12
  29.7207  1.53033E-11  5.35839E-13
  29.8599  1.28769E-11  3.06414E-13
  30.0576  1.34740E-11  4.58572E-13
  30.2790  1.34905E-11  3.29012E-13
  30.4692  1.35216E-11  3.59296E-13
  30.6648  1.27704E-11  3.84710E-13
  30.8648  1.32992E-11  4.32570E-13
  31.0686  1.36266E-11  3.99384E-13
  31.2696  1.34717E-11  4.11838E-13
  31.4666  1.21593E-11  3.47310E-13
  31.6844  1.23810E-11  3.42010E-13
  31.8815  1.21938E-11  3.30982E-13
  32.0805  1.23157E-11  3.11983E-13
  32.2912  1.19243E-11  3.10626E-13
  32.4851  1.27154E-11  2.87340E-13
  32.6800  1.25940E-11  2.12974E-13
  32.8879  1.19093E-11  3.14916E-13
  33.0834  1.19482E-11  3.53333E-13
  33.2939  1.23143E-11  3.63849E-13
  33.4862  1.37026E-11  3.22862E-13
  33.7043  1.31513E-11  3.25171E-13
  33.8957  1.29226E-11  3.86647E-13
  34.0975  1.22719E-11  3.00739E-13
  34.3012  1.26107E-11  3.11453E-13
  34.5184  1.22178E-11  3.49696E-13
  34.7100  1.16172E-11  3.10074E-13
  34.9178  1.11219E-11  2.72997E-13
  35.1132  1.05622E-11  2.52597E-13
  35.3150  1.04940E-11  3.27188E-13
  35.5320  1.09501E-11  3.68228E-13
  35.7213  1.14154E-11  3.35551E-13
  35.9200  1.02457E-11  3.15852E-13
  36.1231  1.05610E-11  2.43242E-13
  36.3504  1.00841E-11  2.78713E-13
  36.5270  1.06610E-11  2.81736E-13
  36.7583  1.00497E-11  2.74014E-13
  36.9477  9.91860E-12  3.12482E-13
  37.1413  9.54790E-12  2.48293E-13
  37.3555  9.94554E-12  3.35335E-13
  37.5538  9.39672E-12  2.54649E-13
  37.7505  9.08101E-12  2.67939E-13
  37.9565  8.85749E-12  2.49556E-13
  38.1559  8.94265E-12  3.09321E-13
  38.3631  9.76224E-12  3.69891E-13
  38.5744  9.00619E-12  3.75822E-13
  38.7717  8.69739E-12  3.67716E-13
  38.9645  8.22626E-12  2.98391E-13
  39.1742  7.52084E-12  2.76785E-13
  39.3655  7.87333E-12  3.69321E-13
  39.5863  7.20009E-12  2.55025E-13
  39.7818  8.07142E-12  3.46288E-13
  39.9973  8.12425E-12  3.62889E-13
  40.1835  6.54562E-12  2.95071E-13
  40.3770  7.80988E-12  4.03490E-13
  40.5890  7.00102E-12  3.59588E-13
  40.7957  6.48022E-12  3.89940E-13
  40.9915  6.67829E-12  3.53643E-13
  41.1988  6.21373E-12  3.19632E-13
  41.3984  5.85163E-12  3.30283E-13
  41.5940  5.37956E-12  2.72437E-13
  41.8088  5.54795E-12  3.21982E-13
  42.0208  5.72157E-12  3.64184E-13
  42.2098  5.33814E-12  3.28528E-13
  42.4156  4.97787E-12  2.75044E-13
  42.6219  4.96297E-12  2.63603E-13
  42.8143  4.87974E-12  3.32232E-13
  43.0207  5.46872E-12  3.49263E-13
  43.2281  4.65338E-12  4.52455E-13
  43.4283  4.31029E-12  4.13554E-13
  43.6303  4.95110E-12  4.47720E-13
  43.8256  4.06229E-12  4.12248E-13
  44.0395  4.70697E-12  3.92752E-13
  44.2175  4.64431E-12  3.68325E-13
  44.4392  3.17635E-12  3.53621E-13
  44.6354  3.18953E-12  4.90720E-13
  44.8210  3.73960E-12  4.80341E-13
  45.0429  3.49661E-12  5.32332E-13
  45.2299  2.95883E-12  5.08502E-13
